student_id,gender,classification,classification_sub,nationality,sg_pr_status,course_years_remaining,faculty,offered,application_term,course
17631,Female,Undergraduate,Senior UG,China,PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
17634,Female,Undergraduate,Senior UG,Philippines,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
17634,Female,Undergraduate,Senior UG,Philippines,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
17637,Male,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,No,2022-23 Semester 1 & 2,Bachelor of Business Admin
17637,Male,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,No,2024-25 Semester 1 & 2,Bachelor of Business Admin
17637,Male,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
17638,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17641,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Science (BIZ)
17641,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Science (BIZ)
17642,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17642,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17647,Female,Undergraduate,Senior UG,China,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17649,Male,Undergraduate,RC Senior UG,China,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
17649,Male,Undergraduate,RC Senior UG,China,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
17650,Female,Undergraduate,RC Senior UG,Malaysian,PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
17651,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
17651,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
17653,Female,Undergraduate,Senior UG,China,PR,5,Faculty of Arts & Social Sci,No,2022-23 Semester 1 & 2,Bachelor of Arts
17653,Female,Undergraduate,Senior UG,China,PR,5,Faculty of Arts & Social Sci,No,2023-24 Semester 1 & 2,Bachelor of Arts
17654,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Science (SOC)
17654,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Science (SOC)
17656,Female,Undergraduate,USP Senior UG,China,PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
17656,Female,Undergraduate,USP Senior UG,China,PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
17660,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
17660,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
17662,Female,Undergraduate,USP Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17663,Male,Undergraduate,Senior UG,China,Non PR,5,College of Design and Eng,No,2023-24 Semester 1 & 2,Bachelor of Engineering
17667,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Pharmacy
17667,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Pharmacy
17668,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
17670,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17672,Female,Undergraduate,Senior UG,China,PR,5,Faculty of Science,No,2023-24 Semester 1 & 2,Bachelor of Science
17672,Female,Undergraduate,Senior UG,China,PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
17680,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
17682,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,No,2023-24 Semester 1 & 2,Bachelor of Science
17683,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Pharmacy
17683,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Pharmacy
17684,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,NA
17685,Female,Undergraduate,USP Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
17686,Female,Undergraduate,Senior UG,China,PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
17686,Female,Undergraduate,Senior UG,China,PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
17688,Female,Undergraduate,Senior UG,Indonesian,PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
17688,Female,Undergraduate,Senior UG,Indonesian,PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
17691,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17692,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,No,2023-24 Semester 1 & 2,Bachelor of Science
17692,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
17697,Male,Undergraduate,Senior UG,Vietnamese,Non PR,5,Faculty of Science,No,2022-23 Semester 1 & 2,Bachelor of Science
17698,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
17699,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
17699,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
17702,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17702,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17703,Female,Undergraduate,USP Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17704,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
17704,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
17709,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17710,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
17712,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
17713,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
17713,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
17716,Female,Undergraduate,Senior UG,Malaysian,PR,5,Faculty of Science,No,2022-23 Semester 1 & 2,Bachelor of Science
17716,Female,Undergraduate,Senior UG,Malaysian,PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
17721,Male,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2024-25 Semester 1 & 2,Bachelor of Arts
17721,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Arts
17721,Male,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Arts
17722,Male,Undergraduate,Senior UG,China,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
17722,Male,Undergraduate,Senior UG,China,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
17725,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Arts
17726,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,No,2022-23 Semester 1 & 2,Bachelor of Arts (CDE)
17727,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Engineering
17732,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17732,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17735,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Engineering
17736,Female,Undergraduate,Senior UG,Malaysian,PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17736,Female,Undergraduate,Senior UG,Malaysian,PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17739,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
17739,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
17741,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17742,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Multi Disciplinary Programme,No,2023-24 Semester 1 & 2,Bachelor of Engineering (CEG)
17744,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
17744,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
17748,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,No,2022-23 Semester 1 & 2,Bachelor of Science
17748,Female,Undergraduate,RC Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
17749,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
17750,Male,Undergraduate,RC Senior UG,Malaysian,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Science (SOC)
17750,Male,Undergraduate,RC Senior UG,Malaysian,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Science (SOC)
17751,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Computing
17754,Female,Undergraduate,Senior UG,Singapore,Non PR,6,Faculty of Arts & Social Sci,No,2022-23 Semester 1 & 2,Bachelor of Arts
17754,Female,Undergraduate,Senior UG,Singapore,Non PR,6,Faculty of Arts & Social Sci,No,2023-24 Semester 1 & 2,Bachelor of Arts
17757,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
17760,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,No,2024-25 Semester 1 & 2,Bachelor of Engineering
17764,Female,Undergraduate,Senior UG,China,PR,5,NUS Business School,No,2022-23 Semester 1 & 2,Bachelor of Business Admin
17765,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17766,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Science (CDE)
17767,Female,Undergraduate,Senior UG,China,PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Arts
17767,Female,Undergraduate,Senior UG,China,PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Arts
17770,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,No,2022-23 Semester 1 & 2,Bachelor of Business Admin
17770,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
17771,Female,Undergraduate,Senior UG,Indian,PR,5,Yong Loo Lin Sch of Medicine,Yes,2022-23 Semester 1 & 2,Bachelor of Science (Nursing)
17771,Female,Undergraduate,Senior UG,Indian,PR,5,Yong Loo Lin Sch of Medicine,Yes,2023-24 Semester 1 & 2,Bachelor of Science (Nursing)
17778,Male,Undergraduate,Senior UG,"Korea, Republic of",Non PR,7,Multi Disciplinary Programme,No,2023-24 Semester 1 & 2,Bachelor of Engineering (CEG)
17779,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Yong Loo Lin Sch of Medicine,No,2023-24 Semester 1 & 2,Bachelor of Science (Nursing)
17779,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Yong Loo Lin Sch of Medicine,Yes,2022-23 Semester 1 & 2,Bachelor of Science (Nursing)
17780,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Computing
17780,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2024-25 Semester 1 & 2,Bachelor of Computing
17781,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17783,Female,Undergraduate,USP Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17784,Female,Undergraduate,Senior UG,China,PR,5,School of Computing,No,2022-23 Semester 1 & 2,Bachelor of Science (SOC)
17788,Female,Undergraduate,USP Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
17789,Male,Undergraduate,USP Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Arts
17789,Male,Undergraduate,USP Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Arts
17793,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17794,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,No,2022-23 Semester 1 & 2,Bachelor of Engineering
17796,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Science,Yes,2022-23 Semester 1 & 2,Bachelor of Science
17800,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,No,2023-24 Semester 1 & 2,Bachelor of Business Admin
17805,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17805,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17810,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17813,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Science (SOC)
17816,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17816,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17817,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2022-23 Semester 1 & 2,Bachelor of Science (CDE)
17817,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,Yes,2023-24 Semester 1 & 2,Bachelor of Science (CDE)
17821,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
17824,Female,Undergraduate,USP Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17824,Female,Undergraduate,USP Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17827,Male,Undergraduate,Senior UG,China,Non PR,5,College of Design and Eng,No,2023-24 Semester 1 & 2,Bachelor of Engineering
17827,Male,Undergraduate,Senior UG,China,Non PR,5,College of Design and Eng,No,2022-23 Semester 1 & 2,Bachelor of Engineering
17829,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17829,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17830,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2024-25 Semester 1 & 2,Bachelor of Social Sciences
17830,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17830,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17834,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2022-23 Semester 1 & 2,Bachelor of Social Sciences
17837,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,No,2023-24 Semester 1 & 2,Bachelor of Science (BIZ)
17837,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Science (BIZ)
17840,Female,Undergraduate,Senior UG,Singapore,Non PR,5,College of Design and Eng,No,2022-23 Semester 1 & 2,Bachelor of Science (CDE)
17842,Female,Undergraduate,RC Senior UG,Indian,PR,5,Faculty of Arts & Social Sci,Yes,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17848,Female,Undergraduate,USP Senior UG,Malaysian,PR,5,NUS Business School,Yes,2022-23 Semester 1 & 2,Bachelor of Business Admin
17848,Female,Undergraduate,USP Senior UG,Malaysian,PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
17856,Female,Undergraduate,USP Senior UG,Singapore,Non PR,6,Faculty of Science,Yes,2023-24 Semester 1 & 2,Bachelor of Science
17859,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2022-23 Semester 1 & 2,Bachelor of Science (SOC)
17859,Female,Undergraduate,Senior UG,Singapore,Non PR,5,School of Computing,Yes,2023-24 Semester 1 & 2,Bachelor of Science (SOC)
17861,Female,Undergraduate,Senior UG,Singapore,Non PR,6,Faculty of Arts & Social Sci,No,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17861,Female,Undergraduate,Senior UG,Singapore,Non PR,6,Faculty of Arts & Social Sci,No,2024-25 Semester 1 & 2,Bachelor of Social Sciences
17862,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,No,2024-25 Semester 1 & 2,Bachelor of Business Admin
17862,Female,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,Yes,2023-24 Semester 1 & 2,Bachelor of Business Admin
17865,Female,Undergraduate,Senior UG,Singapore,Non PR,5,Faculty of Arts & Social Sci,No,2023-24 Semester 1 & 2,Bachelor of Social Sciences
17868,Male,Undergraduate,Senior UG,Singapore,Non PR,5,NUS Business School,No,2023-24 Semester 1 & 2,Bachelor of Business Admin
